_v_fcstm_id,period_id_mnth,_v_lagm_id,item,sop_family,size,brand,color,line,linegroup,plant,quantity,cogs,revenue
2022-04-01,2022-06-01,2,Item 00266,Popular Products,Large,Cave Creek,Blue,A - 13 Large Blue,Large Format Lines,Atlanta,7800.0,170352.000,243360.000
2022-04-01,2022-10-01,6,Item 06771,Popular Products,Small,Pine Top,Red,P - 1 Small Red,Small Format Lines,Phoenix,12250.0,156065.000,222950.000
2022-04-01,2022-11-01,7,Item 12034,Popular Products,Large,Cave Creek,Red,A - 11 Large Red,Large Format Lines,Atlanta,3000.0,65520.000,93600.000
2022-04-01,2022-08-01,4,Item 12034,Popular Products,Large,Cave Creek,Red,A - 11 Large Red,Large Format Lines,Atlanta,3000.0,65520.000,93600.000
2022-04-01,2022-08-01,4,Item 06771,Popular Products,Small,Pine Top,Red,P - 1 Small Red,Small Format Lines,Phoenix,12250.0,156065.000,222950.000
2022-04-01,2022-09-01,5,Item 09660,Popular Products,Large,Snowflake,Red,A - 11 Large Red,Large Format Lines,Atlanta,21000.0,458640.000,655200.000
2022-04-01,2022-05-01,1,Item 06771,Popular Products,Small,Pine Top,Red,P - 1 Small Red,Small Format Lines,Phoenix,12250.0,156065.000,222950.000
2022-04-01,2022-07-01,3,Item 09660,Popular Products,Large,Snowflake,Red,A - 11 Large Red,Large Format Lines,Atlanta,21000.0,458640.000,655200.000
2022-04-01,2022-06-01,2,Item 09660,Popular Products,Large,Snowflake,Red,A - 11 Large Red,Large Format Lines,Atlanta,21000.0,458640.000,655200.000
2022-04-01,2022-10-01,6,Item 10530,Popular Products,Medium,Private Label,Blue,P - 8 Medium Blue,Medium Format Lines,Phoenix,7800.0,145548.000,207870.000
2022-04-01,2022-04-01,0,Item 09660,Popular Products,Large,Snowflake,Red,A - 11 Large Red,Large Format Lines,Atlanta,16000.0,349440.000,499200.000
2022-04-01,2022-08-01,4,Item 09660,Popular Products,Large,Snowflake,Red,A - 11 Large Red,Large Format Lines,Atlanta,42000.0,917280.000,1310400.000
2022-04-01,2022-11-01,7,Item 09660,Popular Products,Large,Snowflake,Red,A - 11 Large Red,Large Format Lines,Atlanta,21000.0,458640.000,655200.000
2022-04-01,2022-10-01,6,Item 09660,Popular Products,Large,Snowflake,Red,A - 11 Large Red,Large Format Lines,Atlanta,21000.0,458640.000,655200.000
2022-04-01,2022-05-01,1,Item 09660,Popular Products,Large,Snowflake,Red,A - 11 Large Red,Large Format Lines,Atlanta,58310.0,1273490.400,1819272.000
2022-04-01,2022-09-01,5,Item 09871,Popular Products,Medium,Private Label,Black,P - 9 Medium Black,Medium Format Lines,Phoenix,3800.0,70908.000,101270.000
2022-04-01,2022-06-01,2,Item 09871,Popular Products,Medium,Private Label,Black,P - 9 Medium Black,Medium Format Lines,Phoenix,3800.0,70908.000,101270.000
2022-04-01,2022-06-01,2,Item 10530,Popular Products,Medium,Private Label,Blue,P - 8 Medium Blue,Medium Format Lines,Phoenix,7800.0,145548.000,207870.000
2022-04-01,2022-11-01,7,Item 14391,Popular Products,Extra Large,Cave Creek,Red,A - 16 Ex Lrg Red,Ex. Lrg. Format Lines,Atlanta,81.0,1916.460,2737.800
2022-04-01,2022-11-01,7,Item 09871,Popular Products,Medium,Private Label,Black,P - 9 Medium Black,Medium Format Lines,Phoenix,3800.0,70908.000,101270.000
2022-04-01,2022-07-01,3,Item 14391,Popular Products,Extra Large,Cave Creek,Red,A - 16 Ex Lrg Red,Ex. Lrg. Format Lines,Atlanta,98.0,2318.680,3312.400
2022-04-01,2022-08-01,4,Item 10441,Popular Products,Small,Snowflake,Black,P - 4 Small Black,Small Format Lines,Phoenix,24500.0,312130.000,445900.000
2022-04-01,2022-04-01,0,Item 14391,Popular Products,Extra Large,Cave Creek,Red,A - 16 Ex Lrg Red,Ex. Lrg. Format Lines,Atlanta,88.0,2082.080,2974.400
2022-04-01,2022-06-01,2,Item 10441,Popular Products,Small,Snowflake,Black,P - 4 Small Black,Small Format Lines,Phoenix,24500.0,312130.000,445900.000
2022-04-01,2022-04-01,0,Item 14391,Popular Products,Extra Large,Cave Creek,Red,A - 16 Ex Lrg Red,Ex. Lrg. Format Lines,Atlanta,33.0,780.780,1115.400
2022-04-01,2022-06-01,2,Item 14391,Popular Products,Extra Large,Cave Creek,Red,A - 16 Ex Lrg Red,Ex. Lrg. Format Lines,Atlanta,120.0,2839.200,4056.000
2022-04-01,2022-09-01,5,Item 07149,Popular Products,Extra Large,Pine Top,Yellow,A - 17 Ex Lrg Yellow,Ex. Lrg. Format Lines,Atlanta,4000.0,94640.000,135200.000
2022-04-01,2022-09-01,5,Item 10441,Popular Products,Small,Snowflake,Black,P - 4 Small Black,Small Format Lines,Phoenix,24500.0,312130.000,445900.000
2022-04-01,2022-09-01,5,Item 14391,Popular Products,Extra Large,Cave Creek,Red,A - 16 Ex Lrg Red,Ex. Lrg. Format Lines,Atlanta,85.0,2011.100,2873.000
2022-04-01,2022-10-01,6,Item 14391,Popular Products,Extra Large,Cave Creek,Red,A - 16 Ex Lrg Red,Ex. Lrg. Format Lines,Atlanta,82.0,1940.120,2771.600
2022-04-01,2022-05-01,1,Item 14391,Popular Products,Extra Large,Cave Creek,Red,A - 16 Ex Lrg Red,Ex. Lrg. Format Lines,Atlanta,151.0,3572.660,5103.800
2022-04-01,2022-11-01,7,Item 07149,Popular Products,Extra Large,Pine Top,Yellow,A - 17 Ex Lrg Yellow,Ex. Lrg. Format Lines,Atlanta,4000.0,94640.000,135200.000
2022-04-01,2022-05-01,1,Item 10441,Popular Products,Small,Snowflake,Black,P - 4 Small Black,Small Format Lines,Phoenix,33000.0,420420.000,600600.000
2022-04-01,2022-10-01,6,Item 10441,Popular Products,Small,Snowflake,Black,P - 4 Small Black,Small Format Lines,Phoenix,24500.0,312130.000,445900.000
2022-04-01,2022-08-01,4,Item 14391,Popular Products,Extra Large,Cave Creek,Red,A - 16 Ex Lrg Red,Ex. Lrg. Format Lines,Atlanta,58.0,1372.280,1960.400
2022-04-01,2022-08-01,4,Item 07149,Popular Products,Extra Large,Pine Top,Yellow,A - 17 Ex Lrg Yellow,Ex. Lrg. Format Lines,Atlanta,4000.0,94640.000,135200.000
2022-04-01,2022-07-01,3,Item 07149,Popular Products,Extra Large,Pine Top,Yellow,A - 17 Ex Lrg Yellow,Ex. Lrg. Format Lines,Atlanta,4000.0,94640.000,135200.000
2022-04-01,2022-04-01,0,Item 01117,Popular Products,Medium,Private Label,Red,P - 6 Medium Red,Medium Format Lines,Phoenix,5790.0,108041.400,154303.500
2022-04-01,2022-10-01,6,Item 09974,Popular Products,Large,Private Label,Yellow,A - 12 Large Yellow,Large Format Lines,Atlanta,3000.0,65520.000,93600.000
2022-04-01,2022-09-01,5,Item 01117,Popular Products,Medium,Private Label,Red,P - 6 Medium Red,Medium Format Lines,Phoenix,6000.0,111960.000,159900.000
2022-04-01,2022-04-01,0,Item 03843,Popular Products,Large,Snowflake,Black,A - 14 Large Black,Large Format Lines,Atlanta,28907.0,631328.880,901898.400
2022-04-01,2022-09-01,5,Item 03843,Popular Products,Large,Snowflake,Black,A - 14 Large Black,Large Format Lines,Atlanta,50000.0,1092000.000,1560000.000
2022-04-01,2022-10-01,6,Item 07111,Popular Products,Extra Large,Pine Top,White,A - 20 Ex Lrg White,Ex. Lrg. Format Lines,Atlanta,14500.0,343070.000,490100.000
2022-04-01,2022-05-01,1,Item 03843,Popular Products,Large,Snowflake,Black,A - 14 Large Black,Large Format Lines,Atlanta,41400.0,904176.000,1291680.000
2022-04-01,2022-07-01,3,Item 11671,Popular Products,Medium,Pine Top,Yellow,P - 7 Medium Yellow,Medium Format Lines,Phoenix,3800.0,70908.000,101270.000
2022-04-01,2022-10-01,6,Item 03843,Popular Products,Large,Snowflake,Black,A - 14 Large Black,Large Format Lines,Atlanta,50000.0,1092000.000,1560000.000
2022-04-01,2022-06-01,2,Item 03843,Popular Products,Large,Snowflake,Black,A - 14 Large Black,Large Format Lines,Atlanta,25000.0,546000.000,780000.000
2022-04-01,2022-05-01,1,Item 11671,Popular Products,Medium,Pine Top,Yellow,P - 7 Medium Yellow,Medium Format Lines,Phoenix,3800.0,70908.000,101270.000
2022-04-01,2022-11-01,7,Item 11671,Popular Products,Medium,Pine Top,Yellow,P - 7 Medium Yellow,Medium Format Lines,Phoenix,3800.0,70908.000,101270.000
2022-04-01,2022-07-01,3,Item 03843,Popular Products,Large,Snowflake,Black,A - 14 Large Black,Large Format Lines,Atlanta,50000.0,1092000.000,1560000.000
2022-04-01,2022-08-01,4,Item 03843,Popular Products,Large,Snowflake,Black,A - 14 Large Black,Large Format Lines,Atlanta,25000.0,546000.000,780000.000
2022-04-01,2022-09-01,5,Item 07111,Popular Products,Extra Large,Pine Top,White,A - 20 Ex Lrg White,Ex. Lrg. Format Lines,Atlanta,14500.0,343070.000,490100.000
2022-04-01,2022-07-01,3,Item 07111,Popular Products,Extra Large,Pine Top,White,A - 20 Ex Lrg White,Ex. Lrg. Format Lines,Atlanta,29000.0,686140.000,980200.000
2022-04-01,2022-08-01,4,Item 02345,Popular Products,Large,Snowflake,Yellow,A - 12 Large Yellow,Large Format Lines,Atlanta,60000.0,1310400.000,1872000.000
2022-04-01,2022-09-01,5,Item 02345,Popular Products,Large,Snowflake,Yellow,A - 12 Large Yellow,Large Format Lines,Atlanta,30000.0,655200.000,936000.000
2022-04-01,2022-08-01,4,Item 02975,Popular Products,Large,Pine Top,Black,A - 14 Large Black,Large Format Lines,Atlanta,7800.0,170352.000,243360.000
2022-04-01,2022-07-01,3,Item 08314,Popular Products,Large,Pine Top,White,A - 15 Large White,Large Format Lines,Atlanta,3800.0,82992.000,118560.000
2022-04-01,2022-04-01,0,Item 08314,Popular Products,Large,Pine Top,White,A - 15 Large White,Large Format Lines,Atlanta,3800.0,82992.000,118560.000
2022-04-01,2022-09-01,5,Item 02975,Popular Products,Large,Pine Top,Black,A - 14 Large Black,Large Format Lines,Atlanta,7800.0,170352.000,243360.000
2022-04-01,2022-04-01,0,Item 02345,Popular Products,Large,Snowflake,Yellow,A - 12 Large Yellow,Large Format Lines,Atlanta,56000.0,1223040.000,1747200.000
2022-04-01,2022-06-01,2,Item 02345,Popular Products,Large,Snowflake,Yellow,A - 12 Large Yellow,Large Format Lines,Atlanta,30000.0,655200.000,936000.000
2022-04-01,2022-05-01,1,Item 02975,Popular Products,Large,Pine Top,Black,A - 14 Large Black,Large Format Lines,Atlanta,7800.0,170352.000,243360.000
2022-04-01,2022-11-01,7,Item 02345,Popular Products,Large,Snowflake,Yellow,A - 12 Large Yellow,Large Format Lines,Atlanta,60000.0,1310400.000,1872000.000
2022-04-01,2022-10-01,6,Item 02345,Popular Products,Large,Snowflake,Yellow,A - 12 Large Yellow,Large Format Lines,Atlanta,60000.0,1310400.000,1872000.000
2022-04-01,2022-07-01,3,Item 02345,Popular Products,Large,Snowflake,Yellow,A - 12 Large Yellow,Large Format Lines,Atlanta,30000.0,655200.000,936000.000
2022-04-01,2022-05-01,1,Item 02345,Popular Products,Large,Snowflake,Yellow,A - 12 Large Yellow,Large Format Lines,Atlanta,60000.0,1310400.000,1872000.000
2022-04-01,2022-05-01,1,Item 05469,Popular Products,Large,Private Label,Black,A - 14 Large Black,Large Format Lines,Atlanta,500.0,10920.000,15600.000
2022-04-01,2022-07-01,3,Item 02975,Popular Products,Large,Pine Top,Black,A - 14 Large Black,Large Format Lines,Atlanta,7800.0,170352.000,243360.000
2022-04-01,2022-05-01,1,Item 01411,Popular Products,Large,Cave Creek,Black,A - 14 Large Black,Large Format Lines,Atlanta,3800.0,82992.000,118560.000
2022-04-01,2022-10-01,6,Item 02975,Popular Products,Large,Pine Top,Black,A - 14 Large Black,Large Format Lines,Atlanta,7800.0,170352.000,243360.000
2022-04-01,2022-10-01,6,Item 11132,Popular Products,Medium,Cave Creek,Red,P - 6 Medium Red,Medium Format Lines,Phoenix,8000.0,149280.000,213200.000
2022-04-01,2022-05-01,1,Item 11132,Popular Products,Medium,Cave Creek,Red,P - 6 Medium Red,Medium Format Lines,Phoenix,8000.0,149280.000,213200.000
2022-04-01,2022-07-01,3,Item 11132,Popular Products,Medium,Cave Creek,Red,P - 6 Medium Red,Medium Format Lines,Phoenix,8000.0,149280.000,213200.000
2022-04-01,2022-09-01,5,Item 11132,Popular Products,Medium,Cave Creek,Red,P - 6 Medium Red,Medium Format Lines,Phoenix,8000.0,149280.000,213200.000
2022-04-01,2022-06-01,2,Item 01411,Popular Products,Large,Cave Creek,Black,A - 14 Large Black,Large Format Lines,Atlanta,7600.0,165984.000,237120.000
2022-04-01,2022-10-01,6,Item 01411,Popular Products,Large,Cave Creek,Black,A - 14 Large Black,Large Format Lines,Atlanta,11400.0,248976.000,355680.000
2022-04-01,2022-04-01,0,Item 01411,Popular Products,Large,Cave Creek,Black,A - 14 Large Black,Large Format Lines,Atlanta,4801.0,104853.840,149791.200
2022-04-01,2022-06-01,2,Item 05469,Popular Products,Large,Private Label,Black,A - 14 Large Black,Large Format Lines,Atlanta,500.0,10920.000,15600.000
2022-04-01,2022-08-01,4,Item 01411,Popular Products,Large,Cave Creek,Black,A - 14 Large Black,Large Format Lines,Atlanta,3800.0,82992.000,118560.000
2022-04-01,2022-09-01,5,Item 01411,Popular Products,Large,Cave Creek,Black,A - 14 Large Black,Large Format Lines,Atlanta,3800.0,82992.000,118560.000
2022-04-01,2022-09-01,5,Item 05913,Popular Products,Large,Cave Creek,Black,A - 14 Large Black,Large Format Lines,Atlanta,42000.0,917280.000,1310400.000
2022-04-01,2022-06-01,2,Item 02255,Popular Products,Extra Large,Snowflake,Red,A - 16 Ex Lrg Red,Ex. Lrg. Format Lines,Atlanta,21000.0,496860.000,709800.000
2022-04-01,2022-10-01,6,Item 02255,Popular Products,Extra Large,Snowflake,Red,A - 16 Ex Lrg Red,Ex. Lrg. Format Lines,Atlanta,21000.0,496860.000,709800.000
2022-04-01,2022-04-01,0,Item 02255,Popular Products,Extra Large,Snowflake,Red,A - 16 Ex Lrg Red,Ex. Lrg. Format Lines,Atlanta,21000.0,496860.000,709800.000
2022-04-01,2022-05-01,1,Item 05913,Popular Products,Large,Cave Creek,Black,A - 14 Large Black,Large Format Lines,Atlanta,42000.0,917280.000,1310400.000
2022-04-01,2022-07-01,3,Item 05913,Popular Products,Large,Cave Creek,Black,A - 14 Large Black,Large Format Lines,Atlanta,42000.0,917280.000,1310400.000
2022-04-01,2022-09-01,5,Item 02255,Popular Products,Extra Large,Snowflake,Red,A - 16 Ex Lrg Red,Ex. Lrg. Format Lines,Atlanta,21000.0,496860.000,709800.000
2022-04-01,2022-11-01,7,Item 05913,Popular Products,Large,Cave Creek,Black,A - 14 Large Black,Large Format Lines,Atlanta,42000.0,917280.000,1310400.000
2022-04-01,2022-11-01,7,Item 02255,Popular Products,Extra Large,Snowflake,Red,A - 16 Ex Lrg Red,Ex. Lrg. Format Lines,Atlanta,21000.0,496860.000,709800.000
2022-04-01,2022-04-01,0,Item 05913,Popular Products,Large,Cave Creek,Black,A - 14 Large Black,Large Format Lines,Atlanta,37800.0,825552.000,1179360.000
2022-04-01,2022-08-01,4,Item 02255,Popular Products,Extra Large,Snowflake,Red,A - 16 Ex Lrg Red,Ex. Lrg. Format Lines,Atlanta,42000.0,993720.000,1419600.000
2022-04-01,2022-05-01,1,Item 02255,Popular Products,Extra Large,Snowflake,Red,A - 16 Ex Lrg Red,Ex. Lrg. Format Lines,Atlanta,21000.0,496860.000,709800.000
2022-04-01,2022-08-01,4,Item 05913,Popular Products,Large,Cave Creek,Black,A - 14 Large Black,Large Format Lines,Atlanta,42000.0,917280.000,1310400.000
2022-04-01,2022-07-01,3,Item 02255,Popular Products,Extra Large,Snowflake,Red,A - 16 Ex Lrg Red,Ex. Lrg. Format Lines,Atlanta,21000.0,496860.000,709800.000
2022-04-01,2022-10-01,6,Item 05913,Popular Products,Large,Cave Creek,Black,A - 14 Large Black,Large Format Lines,Atlanta,42000.0,917280.000,1310400.000
2022-04-01,2022-06-01,2,Item 08042,Popular Products,Medium,Private Label,Black,P - 9 Medium Black,Medium Format Lines,Phoenix,3800.0,70908.000,101270.000
2022-04-01,2022-11-01,7,Item 08042,Popular Products,Medium,Private Label,Black,P - 9 Medium Black,Medium Format Lines,Phoenix,3800.0,70908.000,101270.000
2022-04-01,2022-09-01,5,Item 08042,Popular Products,Medium,Private Label,Black,P - 9 Medium Black,Medium Format Lines,Phoenix,3800.0,70908.000,101270.000
2022-04-01,2022-04-01,0,Item 08042,Popular Products,Medium,Private Label,Black,P - 9 Medium Black,Medium Format Lines,Phoenix,3800.0,70908.000,101270.000
2022-04-01,2022-10-01,6,Item 08042,Popular Products,Medium,Private Label,Black,P - 9 Medium Black,Medium Format Lines,Phoenix,3800.0,70908.000,101270.000
2022-04-01,2022-04-01,0,Item 13796,Popular Products,Extra Large,Snowflake,Blue,A - 18 Ex Lrg Blue,Ex. Lrg. Format Lines,Atlanta,21000.0,496860.000,709800.000
2022-04-01,2022-09-01,5,Item 13796,Popular Products,Extra Large,Snowflake,Blue,A - 18 Ex Lrg Blue,Ex. Lrg. Format Lines,Atlanta,42000.0,993720.000,1419600.000
2022-04-01,2022-08-01,4,Item 13796,Popular Products,Extra Large,Snowflake,Blue,A - 18 Ex Lrg Blue,Ex. Lrg. Format Lines,Atlanta,21000.0,496860.000,709800.000
2022-04-01,2022-07-01,3,Item 07729,Popular Products,Extra Large,Snowflake,Yellow,A - 17 Ex Lrg Yellow,Ex. Lrg. Format Lines,Atlanta,11108.0,262815.280,375450.400
2022-04-01,2022-06-01,2,Item 13796,Popular Products,Extra Large,Snowflake,Blue,A - 18 Ex Lrg Blue,Ex. Lrg. Format Lines,Atlanta,21000.0,496860.000,709800.000
2022-04-01,2022-11-01,7,Item 13796,Popular Products,Extra Large,Snowflake,Blue,A - 18 Ex Lrg Blue,Ex. Lrg. Format Lines,Atlanta,21000.0,496860.000,709800.000
2022-04-01,2022-09-01,5,Item 02736,Popular Products,Extra Large,Private Label,White,A - 20 Ex Lrg White,Ex. Lrg. Format Lines,Atlanta,720.0,17035.200,24336.000
2022-04-01,2022-07-01,3,Item 02736,Popular Products,Extra Large,Private Label,White,A - 20 Ex Lrg White,Ex. Lrg. Format Lines,Atlanta,800.0,18928.000,27040.000
2022-04-01,2022-08-01,4,Item 02736,Popular Products,Extra Large,Private Label,White,A - 20 Ex Lrg White,Ex. Lrg. Format Lines,Atlanta,800.0,18928.000,27040.000
2022-04-01,2022-10-01,6,Item 02736,Popular Products,Extra Large,Private Label,White,A - 20 Ex Lrg White,Ex. Lrg. Format Lines,Atlanta,1240.0,29338.400,41912.000
2022-04-01,2022-06-01,2,Item 07729,Popular Products,Extra Large,Snowflake,Yellow,A - 17 Ex Lrg Yellow,Ex. Lrg. Format Lines,Atlanta,15104.0,357360.640,510515.200
2022-04-01,2022-11-01,7,Item 02736,Popular Products,Extra Large,Private Label,White,A - 20 Ex Lrg White,Ex. Lrg. Format Lines,Atlanta,2680.0,63408.800,90584.000
2022-04-01,2022-06-01,2,Item 02736,Popular Products,Extra Large,Private Label,White,A - 20 Ex Lrg White,Ex. Lrg. Format Lines,Atlanta,840.0,19874.400,28392.000
2022-04-01,2022-05-01,1,Item 02736,Popular Products,Extra Large,Private Label,White,A - 20 Ex Lrg White,Ex. Lrg. Format Lines,Atlanta,928.0,21956.480,31366.400
2022-04-01,2022-10-01,6,Item 07729,Popular Products,Extra Large,Snowflake,Yellow,A - 17 Ex Lrg Yellow,Ex. Lrg. Format Lines,Atlanta,7452.0,176314.320,251877.600
2022-04-01,2022-08-01,4,Item 07729,Popular Products,Extra Large,Snowflake,Yellow,A - 17 Ex Lrg Yellow,Ex. Lrg. Format Lines,Atlanta,10556.0,249754.960,356792.800
2022-04-01,2022-05-01,1,Item 07729,Popular Products,Extra Large,Snowflake,Yellow,A - 17 Ex Lrg Yellow,Ex. Lrg. Format Lines,Atlanta,7284.0,172339.440,246199.200
2022-04-01,2022-11-01,7,Item 07729,Popular Products,Extra Large,Snowflake,Yellow,A - 17 Ex Lrg Yellow,Ex. Lrg. Format Lines,Atlanta,4232.0,100129.120,143041.600
2022-04-01,2022-09-01,5,Item 07729,Popular Products,Extra Large,Snowflake,Yellow,A - 17 Ex Lrg Yellow,Ex. Lrg. Format Lines,Atlanta,8648.0,204611.680,292302.400
2022-04-01,2022-05-01,1,Item 02439,Popular Products,Large,Snowflake,Yellow,A - 12 Large Yellow,Large Format Lines,Atlanta,16800.0,366912.000,524160.000
2022-04-01,2022-11-01,7,Item 13420,Popular Products,Extra Large,Pine Top,Red,A - 16 Ex Lrg Red,Ex. Lrg. Format Lines,Atlanta,6500.0,153790.000,219700.000
2022-04-01,2022-11-01,7,Item 02439,Popular Products,Large,Snowflake,Yellow,A - 12 Large Yellow,Large Format Lines,Atlanta,16800.0,366912.000,524160.000
2022-04-01,2022-06-01,2,Item 02439,Popular Products,Large,Snowflake,Yellow,A - 12 Large Yellow,Large Format Lines,Atlanta,33600.0,733824.000,1048320.000
2022-04-01,2022-10-01,6,Item 13420,Popular Products,Extra Large,Pine Top,Red,A - 16 Ex Lrg Red,Ex. Lrg. Format Lines,Atlanta,6500.0,153790.000,219700.000
2022-04-01,2022-09-01,5,Item 13420,Popular Products,Extra Large,Pine Top,Red,A - 16 Ex Lrg Red,Ex. Lrg. Format Lines,Atlanta,6500.0,153790.000,219700.000
2022-04-01,2022-07-01,3,Item 02439,Popular Products,Large,Snowflake,Yellow,A - 12 Large Yellow,Large Format Lines,Atlanta,16800.0,366912.000,524160.000
2022-04-01,2022-04-01,0,Item 13420,Popular Products,Extra Large,Pine Top,Red,A - 16 Ex Lrg Red,Ex. Lrg. Format Lines,Atlanta,6500.0,153790.000,219700.000
2022-04-01,2022-04-01,0,Item 02439,Popular Products,Large,Snowflake,Yellow,A - 12 Large Yellow,Large Format Lines,Atlanta,16800.0,366912.000,524160.000
2022-04-01,2022-06-01,2,Item 13420,Popular Products,Extra Large,Pine Top,Red,A - 16 Ex Lrg Red,Ex. Lrg. Format Lines,Atlanta,6500.0,153790.000,219700.000
2022-04-01,2022-08-01,4,Item 13420,Popular Products,Extra Large,Pine Top,Red,A - 16 Ex Lrg Red,Ex. Lrg. Format Lines,Atlanta,6500.0,153790.000,219700.000
2022-04-01,2022-07-01,3,Item 13420,Popular Products,Extra Large,Pine Top,Red,A - 16 Ex Lrg Red,Ex. Lrg. Format Lines,Atlanta,6500.0,153790.000,219700.000
2022-04-01,2022-08-01,4,Item 02439,Popular Products,Large,Snowflake,Yellow,A - 12 Large Yellow,Large Format Lines,Atlanta,16800.0,366912.000,524160.000
2022-04-01,2022-09-01,5,Item 02439,Popular Products,Large,Snowflake,Yellow,A - 12 Large Yellow,Large Format Lines,Atlanta,33600.0,733824.000,1048320.000
2022-04-01,2022-05-01,1,Item 04522,Popular Products,Extra Large,Snowflake,Yellow,A - 17 Ex Lrg Yellow,Ex. Lrg. Format Lines,Atlanta,244.0,5773.040,8247.200
2022-04-01,2022-10-01,6,Item 02439,Popular Products,Large,Snowflake,Yellow,A - 12 Large Yellow,Large Format Lines,Atlanta,16800.0,366912.000,524160.000
2022-04-01,2022-06-01,2,Item 04522,Popular Products,Extra Large,Snowflake,Yellow,A - 17 Ex Lrg Yellow,Ex. Lrg. Format Lines,Atlanta,50.0,1183.000,1690.000
2022-04-01,2022-07-01,3,Item 04522,Popular Products,Extra Large,Snowflake,Yellow,A - 17 Ex Lrg Yellow,Ex. Lrg. Format Lines,Atlanta,406.0,9605.960,13722.800
2022-04-01,2022-10-01,6,Item 10651,Popular Products,Extra Large,Cave Creek,Blue,A - 18 Ex Lrg Blue,Ex. Lrg. Format Lines,Atlanta,1950.0,46137.000,65910.000
2022-04-01,2022-10-01,6,Item 04522,Popular Products,Extra Large,Snowflake,Yellow,A - 17 Ex Lrg Yellow,Ex. Lrg. Format Lines,Atlanta,112.0,2649.920,3785.600
2022-04-01,2022-06-01,2,Item 10651,Popular Products,Extra Large,Cave Creek,Blue,A - 18 Ex Lrg Blue,Ex. Lrg. Format Lines,Atlanta,1950.0,46137.000,65910.000
2022-04-01,2022-04-01,0,Item 10651,Popular Products,Extra Large,Cave Creek,Blue,A - 18 Ex Lrg Blue,Ex. Lrg. Format Lines,Atlanta,3900.0,92274.000,131820.000
2022-04-01,2022-08-01,4,Item 04522,Popular Products,Extra Large,Snowflake,Yellow,A - 17 Ex Lrg Yellow,Ex. Lrg. Format Lines,Atlanta,780.0,18454.800,26364.000
2022-04-01,2022-04-01,0,Item 04522,Popular Products,Extra Large,Snowflake,Yellow,A - 17 Ex Lrg Yellow,Ex. Lrg. Format Lines,Atlanta,322.17,7622.5422,10889.3460
2022-04-01,2022-09-01,5,Item 04522,Popular Products,Extra Large,Snowflake,Yellow,A - 17 Ex Lrg Yellow,Ex. Lrg. Format Lines,Atlanta,768.0,18170.880,25958.400
2022-04-01,2022-11-01,7,Item 10651,Popular Products,Extra Large,Cave Creek,Blue,A - 18 Ex Lrg Blue,Ex. Lrg. Format Lines,Atlanta,1950.0,46137.000,65910.000
2022-04-01,2022-08-01,4,Item 05388,Popular Products,Large,Pine Top,Yellow,A - 12 Large Yellow,Large Format Lines,Atlanta,579.0,12645.360,18064.800
2022-04-01,2022-08-01,4,Item 10651,Popular Products,Extra Large,Cave Creek,Blue,A - 18 Ex Lrg Blue,Ex. Lrg. Format Lines,Atlanta,1950.0,46137.000,65910.000
2022-04-01,2022-11-01,7,Item 05388,Popular Products,Large,Pine Top,Yellow,A - 12 Large Yellow,Large Format Lines,Atlanta,393.0,8583.120,12261.600
2022-04-01,2022-04-01,0,Item 04522,Popular Products,Extra Large,Snowflake,Yellow,A - 17 Ex Lrg Yellow,Ex. Lrg. Format Lines,Atlanta,112.0,2649.920,3785.600
2022-04-01,2022-06-01,2,Item 05388,Popular Products,Large,Pine Top,Yellow,A - 12 Large Yellow,Large Format Lines,Atlanta,374.0,8168.160,11668.800
2022-04-01,2022-06-01,2,Item 00228,Popular Products,Small,Snowflake,White,P - 5 Small White,Small Format Lines,Phoenix,9000.0,114660.000,163800.000
2022-04-01,2022-07-01,3,Item 05388,Popular Products,Large,Pine Top,Yellow,A - 12 Large Yellow,Large Format Lines,Atlanta,2495.0,54490.800,77844.000
2022-04-01,2022-04-01,0,Item 05388,Popular Products,Large,Pine Top,Yellow,A - 12 Large Yellow,Large Format Lines,Atlanta,772.0,16860.480,24086.400
2022-04-01,2022-08-01,4,Item 00228,Popular Products,Small,Snowflake,White,P - 5 Small White,Small Format Lines,Phoenix,9000.0,114660.000,163800.000
2022-04-01,2022-10-01,6,Item 00228,Popular Products,Small,Snowflake,White,P - 5 Small White,Small Format Lines,Phoenix,9000.0,114660.000,163800.000
2022-04-01,2022-10-01,6,Item 05388,Popular Products,Large,Pine Top,Yellow,A - 12 Large Yellow,Large Format Lines,Atlanta,1903.0,41561.520,59373.600
2022-04-01,2022-05-01,1,Item 05388,Popular Products,Large,Pine Top,Yellow,A - 12 Large Yellow,Large Format Lines,Atlanta,802.0,17515.680,25022.400
2022-04-01,2022-09-01,5,Item 05388,Popular Products,Large,Pine Top,Yellow,A - 12 Large Yellow,Large Format Lines,Atlanta,447.0,9762.480,13946.400
2022-04-01,2022-11-01,7,Item 08229,Popular Products,Large,Snowflake,Red,A - 11 Large Red,Large Format Lines,Atlanta,78136.0,1706490.240,2437843.200
2022-04-01,2022-09-01,5,Item 08229,Popular Products,Large,Snowflake,Red,A - 11 Large Red,Large Format Lines,Atlanta,52000.0,1135680.000,1622400.000
2022-04-01,2022-07-01,3,Item 08229,Popular Products,Large,Snowflake,Red,A - 11 Large Red,Large Format Lines,Atlanta,103940.0,2270049.600,3242928.000
