period_id_mnth,item,sop_family,size,brand,color,line,linegroup,plant,quantity,cogs,revenue
2021-04-01,Item 01860,Popular Products,Medium,Private Label,White,P - 10 Medium White,Medium Format Lines,Phoenix,1052.00000000000000000000000,19630.3200000000000000000000000,28035.8000000000000000000000000
2021-04-01,Item 01965,Popular Products,Small,Private Label,Black,P - 4 Small Black,Small Format Lines,Phoenix,744.170000000000000000000000,9480.72580000000000000000000000,13543.89400000000000000000000000
2021-04-01,Item 01969,Popular Products,Large,Snowflake,Red,A - 11 Large Red,Large Format Lines,Atlanta,1342.670000000000000000000000,29323.91280000000000000000000000,41891.30400000000000000000000000
2021-04-01,Item 02000,Popular Products,Extra Large,Private Label,Yellow,A - 17 Ex Lrg Yellow,Ex. Lrg. Format Lines,Atlanta,1744.170000000000000000000000,41267.06220000000000000000000000,58952.94600000000000000000000000
2021-04-01,Item 02239,Popular Products,Medium,Snowflake,White,P - 10 Medium White,Medium Format Lines,Phoenix,14560.00000000000000000000000,271689.6000000000000000000000000,388024.0000000000000000000000000
2021-04-01,Item 02255,Popular Products,Extra Large,Snowflake,Red,A - 16 Ex Lrg Red,Ex. Lrg. Format Lines,Atlanta,27303.249999999999999726967500,645994.89499999999999354005105000,922849.84999999999999077150150000
2021-04-01,Item 02261,Popular Products,Extra Large,Snowflake,Blue,A - 18 Ex Lrg Blue,Ex. Lrg. Format Lines,Atlanta,7999.00000000000000000000000,189256.3400000000000000000000000,270366.2000000000000000000000000
2021-04-01,Item 02345,Popular Products,Large,Snowflake,Yellow,A - 12 Large Yellow,Large Format Lines,Atlanta,47333.170000000000000000000000,1033756.43280000000000000000000000,1476794.90400000000000000000000000
2021-04-01,Item 02439,Popular Products,Large,Snowflake,Yellow,A - 12 Large Yellow,Large Format Lines,Atlanta,16604.00000000000000000000000,362631.3600000000000000000000000,518044.8000000000000000000000000
2021-04-01,Item 02450,Popular Products,Small,Snowflake,Yellow,P - 2 Small Yellow,Small Format Lines,Phoenix,45417.80000000000000000000000,578622.7720000000000000000000000,826603.9600000000000000000000000
2021-04-01,Item 02711,Popular Products,Small,Snowflake,Blue,P - 3 Small Blue,Small Format Lines,Phoenix,612.00000000000000000000000,7796.8800000000000000000000000,11138.4000000000000000000000000
2021-04-01,Item 02736,Popular Products,Extra Large,Private Label,White,A - 20 Ex Lrg White,Ex. Lrg. Format Lines,Atlanta,336.00000000000000000000000,7949.7600000000000000000000000,11356.8000000000000000000000000
2021-04-01,Item 02782,Popular Products,Medium,Private Label,Blue,P - 8 Medium Blue,Medium Format Lines,Phoenix,1834.00000000000000000000000,34222.4400000000000000000000000,48876.1000000000000000000000000
2021-04-01,Item 02975,Popular Products,Large,Pine Top,Black,A - 14 Large Black,Large Format Lines,Atlanta,5976.00000000000000000000000,130515.8400000000000000000000000,186451.2000000000000000000000000
2021-04-01,Item 03005,Popular Products,Extra Large,Snowflake,Red,A - 16 Ex Lrg Red,Ex. Lrg. Format Lines,Atlanta,8348.00000000000000000000000,197513.6800000000000000000000000,282162.4000000000000000000000000
2021-04-01,Item 03050,Popular Products,Small,Pine Top,Blue,P - 3 Small Blue,Small Format Lines,Phoenix,18.00000000000000000000000,229.3200000000000000000000000,327.6000000000000000000000000
2021-04-01,Item 03056,Popular Products,Small,Snowflake,Red,P - 1 Small Red,Small Format Lines,Phoenix,24093.00000000000000000000000,306944.8200000000000000000000000,438492.6000000000000000000000000
2021-04-01,Item 03247,Popular Products,Medium,Private Label,White,P - 10 Medium White,Medium Format Lines,Phoenix,4352.00000000000000000000000,81208.3200000000000000000000000,115980.8000000000000000000000000
2021-04-01,Item 03277,Popular Products,Small,Pine Top,Black,P - 4 Small Black,Small Format Lines,Phoenix,102.00000000000000000000000,1299.4800000000000000000000000,1856.4000000000000000000000000
2021-04-01,Item 03279,Popular Products,Extra Large,Snowflake,Red,A - 16 Ex Lrg Red,Ex. Lrg. Format Lines,Atlanta,-150.00000000000000000000000,-3549.0000000000000000000000000,-5070.0000000000000000000000000
2021-04-01,Item 03306,Popular Products,Extra Large,Pine Top,Red,A - 16 Ex Lrg Red,Ex. Lrg. Format Lines,Atlanta,5529.00000000000000000000000,130816.1400000000000000000000000,186880.2000000000000000000000000
2021-04-01,Item 03367,Popular Products,Large,Private Label,White,A - 15 Large White,Large Format Lines,Atlanta,1924.00000000000000000000000,42020.1600000000000000000000000,60028.8000000000000000000000000
2021-04-01,Item 03372,Popular Products,Medium,Cave Creek,Black,P - 9 Medium Black,Medium Format Lines,Phoenix,3203.00000000000000003203000,59767.9800000000000005976798000,85359.9500000000000008535995000
2021-04-01,Item 03476,Popular Products,Medium,Cave Creek,Black,P - 9 Medium Black,Medium Format Lines,Phoenix,5256.00000000000000000000000,98076.9600000000000000000000000,140072.4000000000000000000000000
2021-04-01,Item 03609,Popular Products,Large,Snowflake,Yellow,A - 12 Large Yellow,Large Format Lines,Atlanta,39631.00000000000000000000000,865541.0400000000000000000000000,1236487.2000000000000000000000000
2021-04-01,Item 03617,Popular Products,Extra Large,Cave Creek,White,A - 20 Ex Lrg White,Ex. Lrg. Format Lines,Atlanta,1704.00000000000000000000000,40316.6400000000000000000000000,57595.2000000000000000000000000
2021-04-01,Item 03619,Popular Products,Small,Cave Creek,Red,P - 1 Small Red,Small Format Lines,Phoenix,2667.00000000000000000000000,33977.5800000000000000000000000,48539.4000000000000000000000000
2021-04-01,Item 03810,Popular Products,Medium,Cave Creek,Yellow,P - 7 Medium Yellow,Medium Format Lines,Phoenix,6395.00000000000000000000000,119330.7000000000000000000000000,170426.7500000000000000000000000
2021-04-01,Item 03843,Popular Products,Large,Snowflake,Black,A - 14 Large Black,Large Format Lines,Atlanta,25577.00000000000000000000000,558601.6800000000000000000000000,798002.4000000000000000000000000
2021-04-01,Item 04326,Popular Products,Medium,Snowflake,Yellow,P - 7 Medium Yellow,Medium Format Lines,Phoenix,1000.00000000000000000000000,18660.0000000000000000000000000,26650.0000000000000000000000000
2021-04-01,Item 04474,Popular Products,Large,Pine Top,White,A - 15 Large White,Large Format Lines,Atlanta,10093.920000000000000000000000,220451.21280000000000000000000000,314930.30400000000000000000000000
2021-04-01,Item 04500,Popular Products,Medium,Private Label,Yellow,P - 7 Medium Yellow,Medium Format Lines,Phoenix,52150.00000000000000000000000,973119.0000000000000000000000000,1389797.5000000000000000000000000
2021-04-01,Item 04522,Popular Products,Extra Large,Snowflake,Yellow,A - 17 Ex Lrg Yellow,Ex. Lrg. Format Lines,Atlanta,7.00000000000000000000000,165.6200000000000000000000000,236.6000000000000000000000000
2021-04-01,Item 04529,Popular Products,Medium,Pine Top,White,P - 10 Medium White,Medium Format Lines,Phoenix,10577.00000000000000000000000,197366.8200000000000000000000000,281877.0500000000000000000000000
2021-04-01,Item 04627,Popular Products,Small,Pine Top,Yellow,P - 2 Small Yellow,Small Format Lines,Phoenix,15128.00000000000000000000000,192730.7200000000000000000000000,275329.6000000000000000000000000
2021-04-01,Item 04654,Popular Products,Small,Private Label,Black,P - 4 Small Black,Small Format Lines,Phoenix,423.00000000000000000000000,5389.0200000000000000000000000,7698.6000000000000000000000000
2021-04-01,Item 04678,Popular Products,Extra Large,Cave Creek,Yellow,A - 17 Ex Lrg Yellow,Ex. Lrg. Format Lines,Atlanta,1576.00000000000000000000000,37288.1600000000000000000000000,53268.8000000000000000000000000
2021-04-01,Item 04767,Popular Products,Large,Pine Top,Red,A - 11 Large Red,Large Format Lines,Atlanta,6775.00000000000000000000000,147966.0000000000000000000000000,211380.0000000000000000000000000
2021-04-01,Item 04785,Popular Products,Small,Snowflake,Yellow,P - 2 Small Yellow,Small Format Lines,Phoenix,13419.99999999999999986580000,170970.7999999999999982902920000,244243.9999999999999975575600000
2021-04-01,Item 04825,Popular Products,Large,Snowflake,Yellow,A - 12 Large Yellow,Large Format Lines,Atlanta,85238.00000000000000000000000,1861597.9200000000000000000000000,2659425.6000000000000000000000000
2021-04-01,Item 04831,Popular Products,Medium,Private Label,Red,P - 6 Medium Red,Medium Format Lines,Phoenix,156364.00000000000000000000000,2917752.2400000000000000000000000,4167100.6000000000000000000000000
2021-04-01,Item 04856,Popular Products,Large,Pine Top,White,A - 15 Large White,Large Format Lines,Atlanta,2711.090000000000000000000000,59210.20560000000000000000000000,84586.00800000000000000000000000
2021-04-01,Item 05008,Popular Products,Medium,Snowflake,Blue,P - 8 Medium Blue,Medium Format Lines,Phoenix,983.00000000000000000000000,18342.7800000000000000000000000,26196.9500000000000000000000000
2021-04-01,Item 05157,Popular Products,Extra Large,Snowflake,Black,A - 19 Ex Lrg Black,Ex. Lrg. Format Lines,Atlanta,12438.330000000000000000000000,294290.88780000000000000000000000,420415.55400000000000000000000000
2021-04-01,Item 05179,Popular Products,Small,Private Label,Blue,P - 3 Small Blue,Small Format Lines,Phoenix,390.830000000000000000000000,4979.17420000000000000000000000,7113.10600000000000000000000000
2021-04-01,Item 05185,Popular Products,Small,Cave Creek,Blue,P - 3 Small Blue,Small Format Lines,Phoenix,98.00000000000000000000000,1248.5200000000000000000000000,1783.6000000000000000000000000
2021-04-01,Item 05197,Popular Products,Extra Large,Snowflake,White,A - 20 Ex Lrg White,Ex. Lrg. Format Lines,Atlanta,10787.00000000000000000000000,255220.4200000000000000000000000,364600.6000000000000000000000000
2021-04-01,Item 05213,Popular Products,Extra Large,Cave Creek,Red,A - 16 Ex Lrg Red,Ex. Lrg. Format Lines,Atlanta,1815.00000000000000000000000,42942.9000000000000000000000000,61347.0000000000000000000000000
2021-04-01,Item 05317,Popular Products,Small,Snowflake,Red,P - 1 Small Red,Small Format Lines,Phoenix,243.00000000000000000000000,3095.8200000000000000000000000,4422.6000000000000000000000000
2021-04-01,Item 05388,Popular Products,Large,Pine Top,Yellow,A - 12 Large Yellow,Large Format Lines,Atlanta,448.00000000000000000000000,9784.3200000000000000000000000,13977.6000000000000000000000000
2021-04-01,Item 05465,Popular Products,Large,Snowflake,Blue,A - 13 Large Blue,Large Format Lines,Atlanta,56000.00000000000000000000000,1223040.0000000000000000000000000,1747200.0000000000000000000000000
2021-04-01,Item 05469,Popular Products,Large,Private Label,Black,A - 14 Large Black,Large Format Lines,Atlanta,5295.00000000000000000000000,115642.8000000000000000000000000,165204.0000000000000000000000000
2021-04-01,Item 05480,Popular Products,Extra Large,Pine Top,Red,A - 16 Ex Lrg Red,Ex. Lrg. Format Lines,Atlanta,68.00000000000000000000000,1608.8800000000000000000000000,2298.4000000000000000000000000
2021-04-01,Item 05493,Popular Products,Medium,Cave Creek,Blue,P - 8 Medium Blue,Medium Format Lines,Phoenix,2268.00000000000000000000000,42320.8800000000000000000000000,60442.2000000000000000000000000
2021-04-01,Item 05791,Popular Products,Large,Snowflake,Blue,A - 13 Large Blue,Large Format Lines,Atlanta,23222.89999999999999976777100,507188.1359999999999949281186400,724554.4799999999999927544552000
2021-04-01,Item 05913,Popular Products,Large,Cave Creek,Black,A - 14 Large Black,Large Format Lines,Atlanta,33038.00000000000000000000000,721549.9200000000000000000000000,1030785.6000000000000000000000000
2021-04-01,Item 06000,Popular Products,Extra Large,Cave Creek,Blue,A - 18 Ex Lrg Blue,Ex. Lrg. Format Lines,Atlanta,963.170000000000000009631700,22788.60220000000000022788602200,32555.14600000000000032555146000
2021-04-01,Item 06094,Popular Products,Small,Pine Top,White,P - 5 Small White,Small Format Lines,Phoenix,2232.00000000000000000000000,28435.6800000000000000000000000,40622.4000000000000000000000000
2021-04-01,Item 06129,Popular Products,Medium,Snowflake,Red,P - 6 Medium Red,Medium Format Lines,Phoenix,77211.00000000000000000000000,1440757.2600000000000000000000000,2057673.1500000000000000000000000
2021-04-01,Item 06190,Popular Products,Small,Cave Creek,Red,P - 1 Small Red,Small Format Lines,Phoenix,6924.00000000000000000000000,88211.7600000000000000000000000,126016.8000000000000000000000000
2021-04-01,Item 06228,Popular Products,Medium,Snowflake,Black,P - 9 Medium Black,Medium Format Lines,Phoenix,34992.50000000000000000000000,652960.0500000000000000000000000,932550.1250000000000000000000000
2021-04-01,Item 06436,Popular Products,Medium,Pine Top,Blue,P - 8 Medium Blue,Medium Format Lines,Phoenix,44805.580000000000000000000000,836072.12280000000000000000000000,1194068.70700000000000000000000000
2021-04-01,Item 06455,Popular Products,Large,Pine Top,Yellow,A - 12 Large Yellow,Large Format Lines,Atlanta,6832.00000000000000006832000,149210.8800000000000014921088000,213158.4000000000000021315840000
2021-04-01,Item 06465,Popular Products,Extra Large,Snowflake,Yellow,A - 17 Ex Lrg Yellow,Ex. Lrg. Format Lines,Atlanta,19897.00000000000000000000000,470763.0200000000000000000000000,672518.6000000000000000000000000
2021-04-01,Item 06519,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,25400.00000000000000000000000,554736.0000000000000000000000000,792480.0000000000000000000000000
2021-04-01,Item 06524,Popular Products,Large,Pine Top,Blue,A - 13 Large Blue,Large Format Lines,Atlanta,1581.00000000000000000000000,34529.0400000000000000000000000,49327.2000000000000000000000000
2021-04-01,Item 06591,Popular Products,Extra Large,Cave Creek,Yellow,A - 17 Ex Lrg Yellow,Ex. Lrg. Format Lines,Atlanta,56.00000000000000000000000,1324.9600000000000000000000000,1892.8000000000000000000000000
2021-04-01,Item 06605,Popular Products,Medium,Pine Top,Red,P - 6 Medium Red,Medium Format Lines,Phoenix,592.670000000000000000000000,11059.22220000000000000000000000,15794.65550000000000000000000000
2021-04-01,Item 06700,Popular Products,Medium,Private Label,Red,P - 6 Medium Red,Medium Format Lines,Phoenix,57066.00000000000000000000000,1064851.5600000000000000000000000,1520808.9000000000000000000000000
2021-04-01,Item 06771,Popular Products,Small,Pine Top,Red,P - 1 Small Red,Small Format Lines,Phoenix,5896.00000000000000000000000,75115.0400000000000000000000000,107307.2000000000000000000000000
2021-04-01,Item 06829,Popular Products,Large,Cave Creek,Yellow,A - 12 Large Yellow,Large Format Lines,Atlanta,3151.00000000000000000000000,68817.8400000000000000000000000,98311.2000000000000000000000000
2021-04-01,Item 06998,Popular Products,Extra Large,Pine Top,Blue,A - 18 Ex Lrg Blue,Ex. Lrg. Format Lines,Atlanta,112.00000000000000000000000,2649.9200000000000000000000000,3785.6000000000000000000000000
2021-04-01,Item 07000,Popular Products,Extra Large,Snowflake,Blue,A - 18 Ex Lrg Blue,Ex. Lrg. Format Lines,Atlanta,82.00000000000000000000000,1940.1200000000000000000000000,2771.6000000000000000000000000
2021-04-01,Item 07011,Popular Products,Medium,Snowflake,Red,P - 6 Medium Red,Medium Format Lines,Phoenix,901.00000000000000000000000,16812.6600000000000000000000000,24011.6500000000000000000000000
2021-04-01,Item 07069,Popular Products,Large,Pine Top,Yellow,A - 12 Large Yellow,Large Format Lines,Atlanta,18734.00000000000000000000000,409150.5600000000000000000000000,584500.8000000000000000000000000
2021-04-01,Item 07111,Popular Products,Extra Large,Pine Top,White,A - 20 Ex Lrg White,Ex. Lrg. Format Lines,Atlanta,59.920000000000000000000000,1417.70720000000000000000000000,2025.29600000000000000000000000
2021-04-01,Item 07218,Popular Products,Small,Cave Creek,Black,P - 4 Small Black,Small Format Lines,Phoenix,6292.00000000000000000000000,80160.0800000000000000000000000,114514.4000000000000000000000000
2021-04-01,Item 07721,Popular Products,Extra Large,Pine Top,Blue,A - 18 Ex Lrg Blue,Ex. Lrg. Format Lines,Atlanta,102.00000000000000000000000,2413.3200000000000000000000000,3447.6000000000000000000000000
2021-04-01,Item 07729,Popular Products,Extra Large,Snowflake,Yellow,A - 17 Ex Lrg Yellow,Ex. Lrg. Format Lines,Atlanta,836.99999999999999999163000,19803.4199999999999998019658000,28290.5999999999999997170940000
2021-04-01,Item 07733,Popular Products,Extra Large,Private Label,Black,A - 19 Ex Lrg Black,Ex. Lrg. Format Lines,Atlanta,-345.00000000000000000000000,-8162.7000000000000000000000000,-11661.0000000000000000000000000
2021-04-01,Item 07762,Popular Products,Large,Private Label,Yellow,A - 12 Large Yellow,Large Format Lines,Atlanta,92.00000000000000000000000,2009.2800000000000000000000000,2870.4000000000000000000000000
2021-04-01,Item 07778,Popular Products,Medium,Pine Top,Red,P - 6 Medium Red,Medium Format Lines,Phoenix,13514.19999999999999986485800,252174.9719999999999974782502800,360153.4299999999999963984657000
2021-04-01,Item 07782,Popular Products,Medium,Pine Top,Blue,P - 8 Medium Blue,Medium Format Lines,Phoenix,6948.00000000000000000000000,129649.6800000000000000000000000,185164.2000000000000000000000000
2021-04-01,Item 07895,Popular Products,Extra Large,Snowflake,Black,A - 19 Ex Lrg Black,Ex. Lrg. Format Lines,Atlanta,0.420000000000000000000000,9.93720000000000000000000000,14.19600000000000000000000000
2021-04-01,Item 07947,Popular Products,Large,Cave Creek,Yellow,A - 12 Large Yellow,Large Format Lines,Atlanta,446.920000000000000000000000,9760.73280000000000000000000000,13943.90400000000000000000000000
2021-04-01,Item 07992,Popular Products,Extra Large,Cave Creek,Black,A - 19 Ex Lrg Black,Ex. Lrg. Format Lines,Atlanta,2720.00000000000000000000000,64355.2000000000000000000000000,91936.0000000000000000000000000
2021-04-01,Item 08042,Popular Products,Medium,Private Label,Black,P - 9 Medium Black,Medium Format Lines,Phoenix,3745.00000000000000000000000,69881.7000000000000000000000000,99804.2500000000000000000000000
2021-04-01,Item 08046,Popular Products,Medium,Private Label,Yellow,P - 7 Medium Yellow,Medium Format Lines,Phoenix,782.00000000000000000000000,14592.1200000000000000000000000,20840.3000000000000000000000000
2021-04-01,Item 08050,Popular Products,Large,Pine Top,White,A - 15 Large White,Large Format Lines,Atlanta,36915.00000000000000000000000,806223.6000000000000000000000000,1151748.0000000000000000000000000
2021-04-01,Item 08108,Popular Products,Extra Large,Pine Top,White,A - 20 Ex Lrg White,Ex. Lrg. Format Lines,Atlanta,324.00000000000000000000000,7665.8400000000000000000000000,10951.2000000000000000000000000
2021-04-01,Item 08132,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,14605.150000000000000000000000,318976.47600000000000000000000000,455680.68000000000000000000000000
2021-04-01,Item 08135,Popular Products,Medium,Pine Top,White,P - 10 Medium White,Medium Format Lines,Phoenix,792.330000000000000000000000,14784.87780000000000000000000000,21115.59450000000000000000000000
2021-04-01,Item 08229,Popular Products,Large,Snowflake,Red,A - 11 Large Red,Large Format Lines,Atlanta,78533.00000000000000000000000,1715160.7200000000000000000000000,2450229.6000000000000000000000000
2021-04-01,Item 08234,Popular Products,Medium,Cave Creek,Red,P - 6 Medium Red,Medium Format Lines,Phoenix,561.00000000000000000000000,10468.2600000000000000000000000,14950.6500000000000000000000000
2021-04-01,Item 08314,Popular Products,Large,Pine Top,White,A - 15 Large White,Large Format Lines,Atlanta,1792.00000000000000000000000,39137.2800000000000000000000000,55910.4000000000000000000000000
2021-04-01,Item 08337,Popular Products,Large,Private Label,Red,A - 11 Large Red,Large Format Lines,Atlanta,2227.00000000000000000000000,48637.6800000000000000000000000,69482.4000000000000000000000000
2021-04-01,Item 08399,Popular Products,Large,Snowflake,Blue,A - 13 Large Blue,Large Format Lines,Atlanta,858.250000000000000000000000,18744.18000000000000000000000000,26777.40000000000000000000000000
2021-04-01,Item 08470,Popular Products,Small,Private Label,White,P - 5 Small White,Small Format Lines,Phoenix,1200.00000000000000000000000,15288.0000000000000000000000000,21840.0000000000000000000000000
2021-04-01,Item 08497,Popular Products,Small,Pine Top,White,P - 5 Small White,Small Format Lines,Phoenix,8000.00000000000000000000000,101920.0000000000000000000000000,145600.0000000000000000000000000
2021-04-01,Item 08499,Popular Products,Large,Private Label,Red,A - 11 Large Red,Large Format Lines,Atlanta,1873.00000000000000000000000,40906.3200000000000000000000000,58437.6000000000000000000000000
2021-04-01,Item 08512,Popular Products,Large,Private Label,Blue,A - 13 Large Blue,Large Format Lines,Atlanta,-1.00000000000000000000000,-21.8400000000000000000000000,-31.2000000000000000000000000
2021-04-01,Item 08514,Popular Products,Medium,Cave Creek,Yellow,P - 7 Medium Yellow,Medium Format Lines,Phoenix,454.250000000000000000000000,8476.30500000000000000000000000,12105.76250000000000000000000000
2021-04-01,Item 08576,Popular Products,Extra Large,Pine Top,Blue,A - 18 Ex Lrg Blue,Ex. Lrg. Format Lines,Atlanta,4337.00000000000000000000000,102613.4200000000000000000000000,146590.6000000000000000000000000
2021-04-01,Item 08599,Popular Products,Medium,Pine Top,Yellow,P - 7 Medium Yellow,Medium Format Lines,Phoenix,8932.00000000000000000000000,166671.1200000000000000000000000,238037.8000000000000000000000000
2021-04-01,Item 08684,Popular Products,Medium,Cave Creek,Yellow,P - 7 Medium Yellow,Medium Format Lines,Phoenix,1907.830000000000000000000000,35600.10780000000000000000000000,50843.66950000000000000000000000
2021-04-01,Item 08938,Popular Products,Large,Private Label,White,A - 15 Large White,Large Format Lines,Atlanta,2992.00000000000000000000000,65345.2800000000000000000000000,93350.4000000000000000000000000
2021-04-01,Item 08941,Popular Products,Small,Pine Top,Red,P - 1 Small Red,Small Format Lines,Phoenix,945.080000000000000000000000,12040.31920000000000000000000000,17200.45600000000000000000000000
2021-04-01,Item 08944,Popular Products,Medium,Pine Top,Blue,P - 8 Medium Blue,Medium Format Lines,Phoenix,13700.00000000000000000000000,255642.0000000000000000000000000,365105.0000000000000000000000000
2021-04-01,Item 09010,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,53686.750000000000000000000000,1172518.62000000000000000000000000,1675026.60000000000000000000000000
2021-04-01,Item 09041,Popular Products,Medium,Cave Creek,Yellow,P - 7 Medium Yellow,Medium Format Lines,Phoenix,189.00000000000000000000000,3526.7400000000000000000000000,5036.8500000000000000000000000
2021-04-01,Item 09087,Popular Products,Large,Snowflake,Blue,A - 13 Large Blue,Large Format Lines,Atlanta,1359.99999999999999998640000,29702.3999999999999997029760000,42431.9999999999999995756800000
2021-04-01,Item 09213,Popular Products,Medium,Private Label,Yellow,P - 7 Medium Yellow,Medium Format Lines,Phoenix,660.00000000000000000000000,12315.6000000000000000000000000,17589.0000000000000000000000000
2021-04-01,Item 09504,Popular Products,Large,Pine Top,Blue,A - 13 Large Blue,Large Format Lines,Atlanta,72637.750000000000000000000000,1586408.46000000000000000000000000,2266297.80000000000000000000000000
2021-04-01,Item 09535,Popular Products,Large,Cave Creek,Yellow,A - 12 Large Yellow,Large Format Lines,Atlanta,1632.00000000000000000000000,35642.8800000000000000000000000,50918.4000000000000000000000000
2021-04-01,Item 09604,Popular Products,Extra Large,Pine Top,Black,A - 19 Ex Lrg Black,Ex. Lrg. Format Lines,Atlanta,252.00000000000000000000000,5962.3200000000000000000000000,8517.6000000000000000000000000
2021-04-01,Item 09630,Popular Products,Large,Pine Top,Black,A - 14 Large Black,Large Format Lines,Atlanta,9971.00000000000000000000000,217766.6400000000000000000000000,311095.2000000000000000000000000
2021-04-01,Item 09660,Popular Products,Large,Snowflake,Red,A - 11 Large Red,Large Format Lines,Atlanta,17949.330000000000000000000000,392013.36720000000000000000000000,560019.09600000000000000000000000
2021-04-01,Item 09685,Popular Products,Small,Snowflake,White,P - 5 Small White,Small Format Lines,Phoenix,9802.250000000000000000000000,124880.66500000000000000000000000,178400.95000000000000000000000000
2021-04-01,Item 09698,Popular Products,Medium,Snowflake,Black,P - 9 Medium Black,Medium Format Lines,Phoenix,11050.920000000000000000000000,206210.16720000000000000000000000,294507.01800000000000000000000000
2021-04-01,Item 09741,Popular Products,Small,Cave Creek,Blue,P - 3 Small Blue,Small Format Lines,Phoenix,1066.00000000000000000000000,13580.8400000000000000000000000,19401.2000000000000000000000000
2021-04-01,Item 09756,Popular Products,Extra Large,Cave Creek,Black,A - 19 Ex Lrg Black,Ex. Lrg. Format Lines,Atlanta,1364.920000000000000000000000,32294.00720000000000000000000000,46134.29600000000000000000000000
2021-04-01,Item 09822,Popular Products,Extra Large,Private Label,Black,A - 19 Ex Lrg Black,Ex. Lrg. Format Lines,Atlanta,44.00000000000000000000000,1041.0400000000000000000000000,1487.2000000000000000000000000
2021-04-01,Item 09871,Popular Products,Medium,Private Label,Black,P - 9 Medium Black,Medium Format Lines,Phoenix,1458.00000000000000000000000,27206.2800000000000000000000000,38855.7000000000000000000000000
2021-04-01,Item 09891,Popular Products,Medium,Snowflake,Red,P - 6 Medium Red,Medium Format Lines,Phoenix,1.00000000000000000000000,18.6600000000000000000000000,26.6500000000000000000000000
2021-04-01,Item 09974,Popular Products,Large,Private Label,Yellow,A - 12 Large Yellow,Large Format Lines,Atlanta,384.00000000000000000000000,8386.5600000000000000000000000,11980.8000000000000000000000000
2021-04-01,Item 10227,Popular Products,Small,Private Label,Red,P - 1 Small Red,Small Format Lines,Phoenix,447.00000000000000000000000,5694.7800000000000000000000000,8135.4000000000000000000000000
2021-04-01,Item 10277,Popular Products,Large,Private Label,Red,A - 11 Large Red,Large Format Lines,Atlanta,-165.00000000000000000000000,-3603.6000000000000000000000000,-5148.0000000000000000000000000
2021-04-01,Item 10441,Popular Products,Small,Snowflake,Black,P - 4 Small Black,Small Format Lines,Phoenix,12076.670000000000000000000000,153856.77580000000000000000000000,219795.39400000000000000000000000
2021-04-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,34288.660000000000000000000000,748864.33440000000000000000000000,1069806.19200000000000000000000000
2021-04-01,Item 10509,Popular Products,Small,Cave Creek,Yellow,P - 2 Small Yellow,Small Format Lines,Phoenix,899.00000000000000000000000,11453.2600000000000000000000000,16361.8000000000000000000000000
2021-04-01,Item 10530,Popular Products,Medium,Private Label,Blue,P - 8 Medium Blue,Medium Format Lines,Phoenix,1713.250000000000000000000000,31969.24500000000000000000000000,45658.11250000000000000000000000
2021-04-01,Item 10546,Popular Products,Small,Pine Top,Red,P - 1 Small Red,Small Format Lines,Phoenix,12695.00000000000000000000000,161734.3000000000000000000000000,231049.0000000000000000000000000
2021-04-01,Item 10607,Popular Products,Small,Private Label,Blue,P - 3 Small Blue,Small Format Lines,Phoenix,667.00000000000000000000000,8497.5800000000000000000000000,12139.4000000000000000000000000
2021-04-01,Item 10651,Popular Products,Extra Large,Cave Creek,Blue,A - 18 Ex Lrg Blue,Ex. Lrg. Format Lines,Atlanta,2972.00000000000000000000000,70317.5200000000000000000000000,100453.6000000000000000000000000
2021-04-01,Item 10962,Popular Products,Small,Pine Top,Red,P - 1 Small Red,Small Format Lines,Phoenix,62.00000000000000000000000,789.8800000000000000000000000,1128.4000000000000000000000000
2021-04-01,Item 11025,Popular Products,Medium,Pine Top,Red,P - 6 Medium Red,Medium Format Lines,Phoenix,7166.00000000000000000000000,133717.5600000000000000000000000,190973.9000000000000000000000000
2021-04-01,Item 11052,Popular Products,Small,Pine Top,Black,P - 4 Small Black,Small Format Lines,Phoenix,5817.00000000000000000000000,74108.5800000000000000000000000,105869.4000000000000000000000000
2021-04-01,Item 11091,Popular Products,Small,Cave Creek,White,P - 5 Small White,Small Format Lines,Phoenix,10780.00000000000000000000000,137337.2000000000000000000000000,196196.0000000000000000000000000
2021-04-01,Item 11132,Popular Products,Medium,Cave Creek,Red,P - 6 Medium Red,Medium Format Lines,Phoenix,58.670000000000000000586700,1094.78220000000000001094782200,1563.55550000000000001563555500
2021-04-01,Item 11167,Popular Products,Small,Snowflake,White,P - 5 Small White,Small Format Lines,Phoenix,448.00000000000000000000000,5707.5200000000000000000000000,8153.6000000000000000000000000
2021-04-01,Item 11226,Popular Products,Extra Large,Private Label,Yellow,A - 17 Ex Lrg Yellow,Ex. Lrg. Format Lines,Atlanta,1128.00000000000000000000000,26688.4800000000000000000000000,38126.4000000000000000000000000
2021-04-01,Item 11314,Popular Products,Large,Private Label,Blue,A - 13 Large Blue,Large Format Lines,Atlanta,28998.750000000000000000000000,633332.70000000000000000000000000,904761.00000000000000000000000000
